digit(14564, 0).
digit(19639, 1).
digit(48210, 0).
digit(16286, 0).
digit(246, 0).
digit(20117, 0).
digit(55142, 1).
digit(43577, 1).
digit(31144, 1).
digit(6303, 1).
digit(27064, 1).
digit(57176, 0).
digit(19420, 1).
digit(33327, 0).
digit(12811, 1).
digit(26366, 0).
digit(31497, 0).
digit(33403, 0).
digit(13733, 1).
digit(15169, 0).
digit(36975, 0).
digit(53444, 0).
digit(51197, 1).
digit(59373, 1).
digit(27744, 1).
digit(26799, 0).
digit(52793, 0).
digit(58341, 1).
digit(6446, 0).
digit(13366, 0).
digit(39402, 1).
digit(19439, 0).
digit(30486, 1).
digit(357, 1).
digit(58560, 0).
digit(5015, 0).
digit(54512, 0).
digit(52268, 1).
digit(19898, 1).
digit(34714, 0).
digit(45803, 1).
digit(26422, 0).
digit(23862, 1).
digit(57303, 1).
digit(55302, 0).
digit(7898, 1).
digit(8574, 1).
digit(3412, 1).
digit(42862, 0).
digit(14309, 1).
digit(35740, 0).
digit(22143, 0).
digit(6332, 0).
digit(53233, 1).
digit(18914, 0).
digit(49131, 1).
digit(3479, 0).
digit(13273, 1).
digit(49941, 1).
digit(10580, 1).
digit(17462, 0).
digit(21996, 0).
digit(27455, 1).
digit(24085, 0).
digit(17771, 1).
digit(40056, 1).
digit(25764, 1).
digit(42380, 1).
digit(4524, 1).
digit(21681, 0).
digit(5192, 0).
digit(56662, 0).
digit(19990, 0).
digit(9199, 1).
digit(42374, 0).
digit(12703, 0).
digit(34699, 0).
digit(44012, 1).
digit(25101, 0).
digit(53014, 0).
digit(29901, 1).
digit(46107, 1).
digit(25858, 1).
digit(26308, 0).
digit(1797, 0).
digit(13030, 0).
digit(7027, 1).
digit(52614, 1).
digit(35060, 0).
digit(18707, 1).
digit(25749, 1).
digit(24861, 0).
digit(44693, 1).
digit(43539, 1).
digit(38574, 0).
digit(24688, 1).
digit(16085, 0).
digit(36368, 1).
digit(37914, 0).
digit(35963, 0).
digit(2082, 0).
digit(10195, 0).
digit(21759, 0).
digit(53199, 1).
digit(23973, 1).
digit(35343, 0).
digit(765, 1).
digit(17413, 1).
digit(26647, 1).
digit(50489, 1).
digit(604, 1).
digit(14258, 0).
digit(42834, 1).
digit(16222, 1).
digit(29479, 1).
digit(14812, 1).
digit(54388, 1).
digit(30158, 1).
digit(19136, 1).
digit(38929, 0).
digit(3954, 1).
digit(33385, 1).
digit(21594, 1).
digit(23854, 1).
digit(15442, 0).
digit(10380, 0).
digit(46040, 1).
digit(27301, 1).
digit(48612, 0).
digit(40692, 1).
digit(30438, 0).
digit(6704, 0).
digit(31518, 0).
digit(53301, 1).
digit(51901, 1).
digit(5961, 0).
digit(21972, 1).
digit(32705, 1).
digit(35621, 1).
digit(56960, 1).
digit(14511, 0).
digit(22749, 0).
digit(20979, 0).
digit(30906, 1).
digit(5304, 1).
digit(8402, 1).
digit(51789, 0).
digit(37948, 1).
digit(41210, 1).
digit(17423, 1).
digit(28970, 1).
digit(21553, 0).
digit(46254, 1).
digit(12133, 1).
digit(13816, 0).
digit(50249, 1).
digit(47729, 1).
digit(4286, 1).
digit(43151, 1).
digit(39281, 1).
digit(6832, 0).
digit(9616, 1).
digit(39546, 1).
digit(49852, 1).
digit(38860, 1).
digit(12987, 1).
digit(22538, 1).
digit(37758, 0).
digit(56683, 1).
digit(29420, 0).
digit(39740, 0).
digit(35749, 1).
digit(10425, 0).
digit(41635, 0).
digit(33446, 1).
digit(24877, 0).
digit(55000, 1).
digit(54070, 1).
digit(30100, 1).
digit(27900, 0).
digit(48022, 1).
digit(37978, 1).
digit(1095, 1).
digit(43715, 1).
digit(5051, 1).
digit(38487, 1).
digit(11262, 1).
digit(34483, 1).
digit(36376, 0).
digit(44561, 1).
digit(55922, 0).
digit(15759, 0).
digit(17262, 1).
digit(6137, 0).
digit(44108, 1).
digit(45315, 0).
digit(36124, 1).
digit(59153, 1).
digit(6758, 0).
digit(20589, 1).
digit(26545, 0).
digit(33924, 1).
digit(18425, 0).
digit(18212, 0).
digit(38614, 0).
digit(53143, 1).
digit(37116, 1).
digit(54182, 1).
digit(13738, 0).
digit(38161, 0).
digit(1367, 0).
digit(57241, 0).
digit(57995, 0).
digit(8873, 1).
digit(50157, 0).
digit(38081, 1).
digit(9402, 0).
digit(56221, 1).
digit(39265, 1).
digit(2505, 1).
digit(26178, 0).
digit(17025, 0).
digit(58451, 1).
digit(52629, 0).
digit(668, 0).
digit(21379, 1).
digit(30223, 0).
digit(55523, 1).
digit(17049, 0).
digit(9072, 1).
digit(31264, 1).
digit(603, 0).
digit(17662, 1).
digit(8538, 1).
digit(4944, 1).
digit(27109, 0).
digit(11636, 0).
digit(18665, 0).
digit(45063, 1).
digit(57607, 1).
digit(17438, 1).
digit(52051, 1).
digit(53928, 0).
digit(32246, 1).
digit(16997, 0).
digit(21372, 0).
digit(45730, 1).
digit(17381, 0).
digit(48860, 1).
digit(48361, 1).
digit(18546, 1).
digit(33394, 1).
digit(25394, 1).
digit(30737, 1).
digit(23954, 1).
digit(51235, 0).
digit(47233, 1).
digit(26002, 1).
digit(59472, 0).
digit(1877, 0).
digit(22735, 1).
digit(4688, 0).
digit(3677, 0).
digit(16921, 0).
digit(458, 0).
digit(30992, 0).
digit(53321, 1).
digit(46868, 0).
digit(21409, 1).
digit(14059, 0).
digit(54506, 1).
digit(28877, 1).
digit(22040, 0).
digit(36333, 1).
digit(22868, 1).
digit(9806, 0).
digit(44094, 0).
digit(52963, 1).
digit(32224, 1).
digit(26459, 1).
digit(112, 1).
digit(33398, 1).
digit(31079, 0).
digit(57722, 1).
digit(55177, 0).
digit(43836, 1).
digit(49208, 0).
digit(30901, 1).
digit(49359, 1).
digit(1771, 0).
digit(25022, 0).
digit(14165, 0).
digit(26175, 1).
digit(21109, 1).
digit(1544, 1).
digit(42071, 1).
digit(6768, 0).
digit(4527, 0).
digit(31465, 1).
digit(57261, 0).
digit(40611, 0).
digit(32693, 0).
digit(59149, 1).
digit(53168, 1).
digit(30700, 0).
digit(16670, 1).
digit(28184, 1).
digit(11760, 1).
digit(24771, 1).
digit(29396, 1).
digit(26258, 0).
digit(39039, 0).
digit(40329, 0).
digit(21203, 0).
digit(55410, 0).
digit(34725, 1).
digit(49796, 1).
digit(54773, 1).
digit(3160, 0).
digit(2483, 0).
digit(1152, 0).
digit(45760, 0).
digit(6730, 0).
digit(30104, 1).
digit(17738, 0).
digit(41117, 0).
digit(27933, 1).
digit(32245, 1).
digit(13874, 0).
digit(28772, 0).
digit(4951, 0).
digit(36391, 0).
digit(24011, 0).
digit(54209, 0).
digit(16396, 0).
digit(26117, 0).
digit(59697, 1).
digit(6502, 0).
digit(7912, 1).
digit(52309, 1).
digit(4657, 1).
digit(23530, 1).
digit(8253, 0).
digit(20045, 1).
digit(21248, 1).
digit(2112, 0).
digit(30829, 1).
digit(43989, 1).
digit(56651, 0).
digit(1501, 0).
digit(4813, 1).
digit(36318, 0).
digit(20238, 0).
digit(33244, 0).
digit(13054, 0).
digit(19686, 0).
digit(24970, 1).
digit(17349, 0).
digit(10342, 1).
digit(31095, 0).
digit(3344, 1).
digit(2907, 1).
digit(37674, 1).
digit(53536, 0).
digit(42506, 1).
digit(35815, 0).
digit(40043, 0).
digit(30457, 1).
digit(46434, 1).
digit(52360, 1).
digit(37635, 1).
digit(56609, 0).
digit(17214, 0).
digit(26243, 1).
digit(42888, 1).
digit(55870, 1).
digit(42102, 1).
digit(18357, 0).
digit(1029, 0).
digit(6330, 0).
digit(5461, 0).
digit(47124, 0).
digit(9288, 1).
digit(8124, 1).
digit(34619, 0).
digit(25750, 0).
digit(33350, 0).
digit(13685, 0).
digit(45126, 0).
digit(13807, 0).
digit(5494, 1).
digit(24020, 1).
digit(37923, 1).
digit(19381, 1).
digit(31808, 0).
digit(13334, 1).
digit(7764, 1).
digit(14503, 1).
digit(13107, 1).
digit(28724, 1).
digit(24966, 1).
digit(358, 1).
digit(30424, 0).
digit(29603, 1).
digit(29825, 1).
digit(58053, 0).
digit(36864, 1).
digit(11451, 0).
digit(42623, 0).
digit(51649, 0).
digit(9609, 1).
digit(41600, 1).
digit(23295, 1).
digit(45221, 1).
digit(14773, 0).
digit(58511, 1).
digit(13544, 0).
digit(17900, 1).
digit(43102, 0).
digit(1118, 1).
digit(41211, 0).
digit(20244, 0).
digit(42131, 0).
digit(25803, 0).
digit(41247, 1).
digit(25416, 1).
digit(1015, 0).
digit(43445, 0).
digit(1394, 1).
digit(12930, 1).
digit(5714, 1).
digit(6135, 1).
digit(52809, 0).
digit(50477, 1).
digit(53934, 0).
digit(59156, 1).
digit(7371, 0).
digit(15722, 1).
digit(22473, 0).
digit(40693, 1).
digit(35821, 0).
digit(53791, 1).
digit(32880, 0).
digit(42713, 1).
digit(26479, 1).
digit(47166, 0).
digit(36164, 1).
digit(10505, 0).
digit(1405, 1).
digit(31122, 1).
digit(7846, 0).
digit(29807, 1).
digit(6366, 1).
digit(32597, 1).
digit(38847, 1).
digit(40561, 1).
digit(200, 1).
digit(5773, 0).
digit(31920, 1).
digit(46328, 0).
digit(41137, 0).
digit(15001, 1).
digit(30565, 0).
digit(41076, 1).
digit(31310, 0).
digit(54284, 0).
digit(7588, 1).
digit(33148, 0).
digit(41011, 1).
digit(46481, 1).
digit(55262, 1).
digit(25003, 1).
digit(47372, 0).
digit(24689, 0).
digit(32333, 0).
digit(20083, 1).
digit(26968, 1).
digit(40848, 1).
digit(7128, 0).
digit(7040, 1).
digit(36019, 0).
digit(32005, 1).
digit(17314, 0).
digit(21031, 1).
digit(22910, 0).
digit(45953, 0).
digit(43613, 0).
digit(37686, 0).
digit(46696, 1).
digit(44369, 1).
digit(15252, 1).
digit(47908, 1).
digit(24424, 1).
digit(1625, 0).
digit(20551, 0).
digit(30639, 1).
digit(57543, 0).
digit(44000, 0).
digit(41296, 0).
digit(28105, 0).
digit(21716, 1).
digit(5221, 1).
digit(5266, 0).
digit(36831, 1).
digit(52836, 0).
digit(26617, 1).
digit(1377, 0).
digit(15890, 0).
digit(31843, 1).
digit(11920, 0).
digit(1956, 0).
digit(12215, 1).
digit(20602, 0).
digit(45769, 0).
digit(24069, 0).
digit(11612, 0).
digit(56252, 1).
digit(39695, 1).
digit(15798, 0).
digit(53299, 0).
digit(39757, 1).
digit(43044, 1).
digit(9755, 1).
digit(58146, 0).
digit(54354, 0).
digit(12504, 0).
digit(18304, 1).
digit(25745, 1).
digit(49394, 0).
digit(15318, 0).
digit(666, 0).
digit(52615, 1).
digit(50324, 0).
digit(17304, 0).
digit(33390, 0).
digit(33005, 1).
digit(1909, 1).
digit(42245, 0).
digit(43813, 1).
digit(41896, 0).
digit(10080, 0).
digit(18253, 0).
digit(57707, 0).
digit(19400, 1).
digit(56332, 0).
digit(44682, 1).
digit(24245, 0).
digit(28017, 1).
digit(22776, 1).
digit(19203, 0).
digit(22025, 1).
digit(54600, 0).
digit(44614, 0).
digit(18188, 1).
digit(18070, 1).
digit(57453, 1).
digit(29283, 0).
digit(36108, 1).
digit(57454, 1).
digit(32526, 0).
digit(37408, 0).
digit(5966, 1).
digit(2594, 1).
digit(48040, 1).
digit(3881, 0).
digit(15965, 0).
digit(35857, 0).
digit(3247, 0).
digit(24676, 0).
digit(10926, 1).
digit(10022, 0).
digit(43297, 1).
digit(2746, 0).
digit(8531, 0).
digit(52451, 1).
digit(10713, 1).
digit(49989, 0).
digit(17664, 1).
digit(232, 0).
digit(13230, 0).
digit(23709, 0).
digit(47777, 1).
digit(29628, 1).
digit(28646, 1).
digit(2645, 1).
digit(24078, 0).
digit(26197, 0).
digit(10985, 1).
digit(18235, 1).
digit(7149, 1).
digit(57160, 1).
digit(23586, 0).
digit(39360, 0).
digit(26260, 0).
digit(30649, 1).
digit(5004, 1).
digit(50072, 0).
digit(50643, 0).
digit(14821, 1).
digit(43422, 0).
digit(21353, 0).
digit(28521, 1).
digit(35048, 1).
digit(9222, 0).
digit(12486, 1).
digit(45840, 0).
digit(44785, 1).
digit(27875, 1).
digit(50617, 0).
digit(38289, 0).
digit(44838, 0).
digit(9017, 1).
digit(48468, 1).
digit(1081, 1).
digit(63, 0).
digit(35586, 1).
digit(40648, 0).
digit(36315, 1).
digit(33942, 1).
digit(25989, 1).
digit(38893, 0).
digit(55152, 0).
digit(36040, 0).
digit(52847, 0).
digit(4556, 0).
digit(49011, 0).
digit(24163, 1).
digit(47388, 1).
digit(25836, 0).
digit(15677, 1).
digit(12949, 1).
digit(49600, 1).
digit(53881, 0).
digit(17775, 1).
digit(26183, 0).
digit(44844, 0).
digit(54079, 1).
digit(38494, 0).
digit(14753, 1).
digit(30628, 1).
digit(43366, 0).
digit(9406, 0).
digit(20205, 0).
digit(43976, 0).
digit(7237, 1).
digit(26502, 1).
digit(19080, 0).
digit(30920, 1).
digit(54023, 1).
digit(46837, 0).
digit(1786, 1).
digit(47259, 1).
digit(53004, 1).
digit(25961, 1).
digit(49014, 0).
digit(31445, 0).
digit(23543, 1).
digit(23788, 1).
digit(44619, 0).
digit(38666, 1).
digit(23844, 1).
digit(22410, 1).
digit(51226, 0).
digit(45541, 1).
digit(40396, 0).
digit(533, 1).
digit(6122, 1).
digit(1359, 0).
digit(56688, 1).
digit(54356, 0).
digit(3429, 0).
digit(5731, 1).
digit(28909, 1).
digit(30364, 1).
digit(36276, 1).
digit(35217, 0).
digit(34662, 0).
digit(16385, 1).
digit(22440, 0).
digit(22487, 0).
digit(37618, 1).
digit(52622, 1).
digit(22794, 1).
digit(18640, 1).
digit(1128, 0).
digit(24930, 1).
digit(5167, 0).
digit(46210, 1).
digit(28232, 1).
digit(38429, 0).
digit(48830, 0).
digit(23331, 0).
digit(49482, 1).
digit(55254, 0).
digit(46407, 1).
digit(26559, 1).
digit(1627, 1).
digit(31127, 0).
digit(47063, 1).
digit(16381, 1).
digit(52223, 1).
digit(31932, 1).
digit(32229, 1).
digit(3622, 0).
digit(9910, 1).
digit(33752, 1).
digit(14329, 0).
digit(43714, 1).
digit(36447, 0).
digit(49884, 1).
digit(11027, 0).
digit(14644, 0).
digit(52021, 0).
digit(39988, 1).
digit(16960, 1).
digit(49561, 0).
digit(20060, 0).
digit(8589, 1).
digit(44511, 1).
digit(35655, 0).
digit(34613, 1).
digit(10659, 1).
digit(32635, 1).
digit(57968, 1).
digit(59625, 1).
digit(40864, 1).
digit(9978, 0).
digit(47344, 0).
digit(59225, 0).
digit(56124, 0).
digit(39905, 1).
digit(17003, 0).
digit(46069, 0).
digit(7835, 0).
digit(2854, 0).
digit(2563, 1).
digit(47394, 1).
digit(9666, 0).
digit(39775, 0).
digit(58500, 0).
digit(26910, 1).
digit(42720, 0).
digit(58223, 0).
digit(5168, 1).
digit(54340, 1).
digit(10545, 1).
digit(52397, 0).
digit(38570, 1).
digit(29474, 0).
digit(39119, 0).
digit(35448, 1).
digit(15675, 0).
digit(9570, 1).
digit(42000, 1).
digit(43554, 0).
digit(57521, 1).
digit(40694, 1).
digit(3549, 1).
digit(30171, 1).
digit(37014, 1).
digit(5933, 1).
digit(52120, 1).
digit(19691, 1).
digit(21771, 1).
digit(3488, 1).
digit(37061, 1).
digit(45229, 1).
digit(55784, 1).
digit(24811, 1).
digit(25842, 1).
digit(24707, 1).
digit(43296, 1).
digit(26371, 0).
digit(59686, 1).
digit(2791, 1).
digit(4718, 0).
digit(55036, 1).
digit(50367, 1).
digit(17322, 0).
digit(17885, 1).
digit(11993, 0).
digit(41836, 1).
digit(11022, 0).
digit(7708, 0).
digit(52819, 1).
digit(28317, 0).
digit(51781, 1).
digit(6883, 0).
digit(26300, 0).
digit(44493, 1).
digit(18918, 1).
digit(12883, 1).
digit(38206, 1).
digit(17587, 1).
digit(47271, 0).
digit(52294, 0).
digit(41784, 1).
digit(2970, 1).
digit(54576, 1).
digit(21600, 0).
digit(38985, 1).
digit(45676, 0).
digit(13102, 1).
digit(57847, 0).
digit(54832, 0).
digit(53861, 0).
digit(8274, 0).
digit(56942, 0).
digit(22691, 0).
digit(13453, 1).
digit(37881, 1).
digit(8738, 1).
digit(37023, 1).
digit(48112, 1).
digit(52238, 0).
digit(7429, 1).
digit(49815, 0).
digit(36520, 1).
digit(21413, 0).
digit(34632, 1).
digit(2084, 0).
digit(19485, 0).
digit(6681, 0).
digit(4900, 1).
digit(5785, 1).
digit(78, 1).
digit(30509, 1).
digit(16501, 0).
digit(4534, 1).
digit(50136, 1).
digit(29676, 0).
digit(31109, 0).
digit(216, 0).
digit(21978, 1).
digit(19924, 0).
digit(9562, 1).
digit(19158, 1).
digit(41999, 0).
digit(34638, 1).
digit(27749, 0).
digit(58434, 1).
digit(54693, 1).
digit(11036, 0).
digit(13372, 1).
digit(43236, 0).
digit(52028, 0).
digit(13528, 0).
digit(42412, 1).
digit(14271, 1).
digit(52868, 1).
digit(44296, 1).
digit(49695, 0).
digit(35990, 1).
digit(31839, 1).
digit(56388, 0).
digit(33442, 0).
digit(10188, 0).
digit(53073, 0).
digit(33567, 1).
digit(7325, 0).
digit(809, 1).
digit(16735, 1).
digit(1512, 0).
digit(48911, 0).
digit(55721, 0).
digit(14521, 1).
digit(38724, 1).
digit(43583, 1).
digit(7254, 0).
digit(38056, 1).
digit(21402, 1).
digit(46371, 0).
digit(28792, 1).
digit(51556, 1).
digit(13558, 1).
digit(53355, 0).
digit(7664, 0).
digit(7860, 1).
digit(25600, 1).
digit(23464, 0).
digit(48412, 0).
digit(43567, 1).
digit(21403, 0).
digit(46949, 1).
digit(28814, 0).
digit(21508, 0).
digit(35157, 0).
digit(36594, 1).
digit(38157, 0).
digit(20085, 0).
digit(15308, 1).
digit(818, 0).
digit(31181, 1).
digit(11663, 1).
digit(36689, 0).
digit(19738, 0).
digit(44245, 1).
digit(42716, 1).
digit(42674, 0).
digit(1729, 0).
digit(12217, 0).
digit(13025, 1).
digit(15619, 0).
digit(52575, 1).
digit(52449, 0).
digit(15828, 0).
digit(4911, 0).
digit(38663, 0).
digit(55873, 0).
digit(14820, 0).
digit(16598, 0).
digit(14148, 0).
digit(50356, 1).
digit(38981, 1).
digit(8348, 1).
digit(22605, 0).
digit(9257, 0).
digit(5694, 0).
digit(40389, 0).
digit(50222, 1).
digit(24175, 1).
digit(14953, 1).
digit(38691, 0).
digit(4855, 0).
digit(27094, 0).
digit(3702, 0).
digit(55888, 1).
digit(24431, 1).
digit(29713, 0).
digit(32879, 1).
digit(16326, 0).
digit(53118, 0).
digit(7632, 1).
digit(7973, 1).
digit(6328, 1).
digit(7552, 0).
digit(37155, 1).
digit(27063, 1).
digit(57811, 0).
digit(15695, 0).
digit(10599, 0).
digit(58618, 1).
digit(32855, 1).
digit(48645, 1).
digit(55967, 0).
digit(53424, 0).
digit(43149, 0).
digit(7247, 0).
digit(34244, 0).
digit(33669, 0).
digit(18314, 1).
digit(23492, 1).
digit(20929, 0).
digit(25202, 1).
digit(30007, 1).
digit(43169, 0).
digit(10439, 0).
digit(27788, 0).
digit(1489, 0).
digit(14615, 1).
digit(46344, 0).
digit(14079, 1).
digit(58148, 1).
digit(47928, 1).
digit(27297, 1).
digit(46547, 1).
digit(44339, 1).
digit(44599, 0).
digit(54223, 1).
digit(29080, 1).
digit(3962, 1).
digit(29520, 0).
digit(36712, 0).
digit(42502, 1).
digit(18112, 0).
digit(4279, 0).
digit(46552, 1).
digit(8894, 0).
digit(7557, 0).
digit(47400, 1).
digit(41696, 0).
digit(38802, 0).
digit(27159, 1).
digit(22430, 0).
digit(59044, 1).
digit(12207, 1).
digit(22669, 0).
digit(27751, 1).
digit(20474, 1).
digit(51348, 0).
digit(41637, 1).
digit(55609, 1).
digit(15813, 1).
digit(56724, 0).
digit(38211, 0).
digit(31038, 1).
digit(2253, 0).
digit(25052, 1).
digit(38837, 1).
digit(44935, 1).
digit(48931, 1).
digit(16718, 1).
digit(23136, 0).
digit(13213, 1).
digit(20131, 1).
digit(8092, 1).
digit(5929, 0).
digit(59336, 0).
digit(27336, 1).
digit(41616, 0).
digit(16192, 0).
digit(54931, 1).
digit(35595, 1).
digit(46006, 1).
digit(17815, 1).
digit(13782, 1).
digit(32741, 1).
digit(36649, 1).
digit(47601, 1).
digit(23504, 0).
digit(1910, 1).
digit(48791, 0).
digit(35592, 1).
digit(22560, 1).
digit(2355, 1).
digit(40315, 1).
digit(43404, 0).
digit(4906, 0).
digit(57711, 1).
digit(39755, 0).
digit(57629, 0).
digit(24366, 1).
digit(59934, 0).
digit(29614, 0).
digit(53887, 1).
digit(57420, 0).
digit(36921, 1).
digit(3565, 0).
digit(14585, 1).
digit(17225, 1).
digit(12060, 1).
digit(11077, 0).
digit(47619, 0).
digit(19796, 0).
digit(20334, 0).
digit(3610, 0).
digit(8288, 0).
digit(54384, 1).
digit(40380, 1).
digit(46488, 0).
digit(20577, 0).
digit(2538, 0).
digit(12918, 1).
digit(33538, 0).
digit(31321, 0).
digit(6791, 0).
digit(11058, 1).
digit(42602, 1).
digit(14980, 1).
digit(6245, 0).
digit(32574, 0).
digit(22153, 1).
digit(55338, 1).
digit(32138, 1).
digit(6775, 1).
digit(24247, 1).
digit(2552, 1).
digit(15120, 0).
digit(49512, 1).
digit(23585, 1).
digit(17637, 1).
digit(11559, 0).
digit(46439, 0).
digit(52305, 0).
digit(15028, 0).
digit(38138, 0).
digit(4776, 0).
digit(48913, 1).
digit(47812, 0).
digit(394, 1).
digit(10420, 1).
digit(46680, 0).
digit(23013, 0).
digit(28981, 1).
digit(29961, 1).
digit(34653, 0).
digit(33105, 1).
digit(58903, 1).
digit(48526, 0).
digit(44290, 1).
digit(17923, 0).
digit(5058, 1).
digit(16428, 0).
digit(31432, 1).
digit(15385, 1).
digit(37559, 0).
digit(15928, 0).
digit(30281, 1).
digit(41536, 1).
digit(16928, 0).
digit(17472, 1).
digit(17960, 1).
digit(29133, 1).
digit(49085, 0).
digit(58074, 0).
digit(49903, 0).
digit(1712, 0).
digit(3128, 0).
digit(54552, 1).
digit(54259, 1).
digit(33902, 1).
digit(26665, 0).
digit(56338, 1).
digit(28186, 0).
digit(13475, 1).
digit(45204, 1).
digit(27070, 0).
digit(19094, 1).
digit(56046, 1).
digit(26055, 0).
digit(21498, 1).
digit(2440, 0).
digit(24209, 1).
digit(18581, 0).
digit(27202, 1).
digit(13492, 0).
digit(7821, 1).
digit(8019, 0).
digit(8633, 1).
digit(596, 0).
digit(33190, 1).
digit(15329, 0).
digit(50979, 1).
digit(44040, 0).
digit(34282, 1).
digit(30624, 0).
digit(18837, 0).
digit(20481, 0).
digit(44198, 1).
digit(21097, 0).
digit(25987, 0).
digit(15353, 1).
digit(36451, 1).
digit(19346, 1).
digit(45683, 1).
digit(59521, 1).
digit(56352, 0).
digit(20672, 1).
digit(11834, 0).
digit(41739, 1).
digit(13697, 1).
digit(34238, 0).
digit(587, 1).
digit(23940, 0).
digit(12765, 0).
digit(18870, 1).
digit(45557, 0).
digit(49894, 0).
digit(18799, 0).
digit(42655, 1).
digit(43829, 1).
digit(35313, 1).
digit(35252, 1).
digit(57714, 1).
digit(43142, 1).
digit(45962, 1).
digit(58408, 0).
digit(9136, 1).
digit(17477, 1).
digit(40, 1).
digit(4325, 0).
digit(48439, 0).
digit(20095, 0).
digit(38464, 1).
digit(25676, 0).
digit(41376, 0).
digit(13307, 1).
digit(17449, 0).
digit(34388, 1).
digit(20174, 0).
digit(30163, 0).
digit(20456, 1).
digit(17877, 0).
digit(9055, 0).
digit(45444, 1).
digit(49311, 0).
digit(57120, 0).
digit(43561, 0).
digit(44606, 0).
digit(17090, 1).
digit(9930, 1).
digit(25181, 0).
digit(55355, 0).
digit(42795, 0).
digit(54143, 1).
digit(18293, 1).
digit(9823, 0).
digit(29668, 1).
digit(16714, 1).
digit(27170, 0).
digit(47294, 0).
digit(29033, 1).
digit(57057, 1).
digit(45303, 0).
digit(57049, 1).
digit(48335, 1).
digit(15694, 0).
digit(54922, 0).
digit(57906, 1).
digit(21658, 0).
digit(6568, 1).
digit(9251, 1).
digit(3234, 1).
digit(55130, 0).
digit(34508, 0).
digit(16224, 1).
digit(10067, 1).
digit(4310, 0).
digit(1052, 1).
digit(22419, 1).
digit(38303, 1).
digit(50256, 0).
digit(3593, 1).
digit(21029, 0).
digit(25045, 1).
digit(53353, 0).
digit(38232, 0).
digit(29233, 1).
digit(33254, 0).
digit(5488, 0).
digit(32727, 0).
digit(20875, 1).
digit(58830, 1).
digit(12078, 1).
digit(36107, 0).
digit(45385, 1).
digit(23616, 0).
digit(30678, 0).
digit(50561, 1).
digit(3295, 1).
digit(17834, 1).
digit(32520, 0).
digit(47551, 1).
digit(19645, 0).
digit(54804, 0).
digit(26408, 0).
digit(9035, 0).
digit(57162, 0).
digit(25118, 1).
digit(2988, 1).
digit(11622, 1).
digit(52393, 0).
digit(8351, 1).
digit(26182, 1).
digit(14929, 1).
digit(20108, 1).
digit(47079, 0).
digit(29732, 0).
digit(43872, 1).
digit(31534, 1).
digit(40086, 1).
digit(4744, 0).
digit(57384, 0).
digit(26167, 1).
digit(33874, 0).
digit(11855, 1).
digit(48180, 0).
digit(48613, 0).
digit(32605, 0).
digit(57115, 0).
digit(41810, 0).
digit(39484, 1).
digit(5516, 1).
digit(41638, 1).
digit(28286, 0).
digit(4239, 0).
digit(13547, 0).
digit(44449, 0).
digit(30179, 1).
digit(33214, 0).
digit(45083, 0).
digit(59872, 1).
digit(53195, 0).
digit(3734, 0).
digit(23113, 0).
digit(11715, 1).
digit(30940, 1).
digit(34757, 1).
digit(55380, 1).
digit(9101, 0).
digit(20036, 1).
digit(260, 0).
digit(59859, 0).
digit(22637, 0).
digit(39051, 1).
digit(53404, 0).
digit(52368, 1).
digit(39155, 0).
digit(43708, 1).
digit(17655, 0).
digit(16244, 0).
digit(29446, 0).
digit(44529, 1).
digit(23104, 0).
digit(41723, 1).
digit(14463, 1).
digit(17133, 0).
digit(55110, 0).
digit(19029, 1).
digit(55402, 0).
digit(20838, 1).
digit(18451, 1).
digit(56603, 1).
digit(7696, 1).
digit(45042, 0).
digit(16643, 1).
digit(42039, 1).
digit(23499, 0).
digit(11069, 1).
digit(56810, 1).
digit(2136, 1).
digit(36591, 1).
digit(58102, 0).
digit(23134, 1).
digit(23523, 1).
digit(31061, 1).
digit(11765, 1).
digit(55806, 0).
digit(35261, 0).
digit(33658, 1).
digit(10922, 1).
digit(36312, 0).
digit(18563, 0).
digit(9971, 0).
digit(43927, 1).
digit(41799, 1).
digit(54213, 1).
digit(3602, 1).
digit(19804, 1).
digit(44446, 1).
digit(40251, 0).
digit(57091, 0).
digit(58481, 1).
digit(21523, 0).
digit(59176, 1).
digit(13854, 0).
digit(37902, 0).
digit(23627, 0).
digit(25540, 1).
digit(54963, 1).
digit(30303, 1).
digit(19060, 0).
digit(24393, 0).
digit(44745, 1).
digit(18411, 1).
digit(1897, 0).
digit(21049, 0).
digit(27200, 0).
digit(48025, 0).
digit(14252, 1).
digit(23643, 0).
digit(51952, 1).
digit(45627, 1).
digit(24510, 0).
digit(20175, 0).
digit(44060, 0).
digit(52617, 0).
digit(14560, 1).
digit(31375, 1).
digit(37232, 1).
digit(39454, 1).
digit(6441, 0).
digit(15264, 1).
digit(35905, 0).
digit(55310, 1).
digit(5286, 0).
digit(24525, 0).
digit(39362, 1).
digit(2079, 0).
digit(51741, 1).
digit(5801, 0).
digit(7496, 1).
digit(25061, 1).
digit(7806, 1).
digit(10781, 0).
digit(11217, 0).
digit(30148, 1).
digit(14356, 0).
digit(54800, 0).
digit(24345, 0).
digit(28925, 1).
digit(43791, 1).
digit(37723, 0).
digit(42275, 0).
digit(8222, 1).
digit(37814, 0).
digit(47422, 0).
digit(24580, 1).
digit(9735, 1).
digit(50630, 0).
digit(39157, 1).
digit(38744, 0).
